|dates|Throckmorton_Texas_UnitedStates.AveragePrecipitationTotal.data|Throckmorton_Texas_UnitedStates.AveragePrecipitationTotal.missing|Throckmorton_Texas_UnitedStates.AveragePrecipitation.data|Throckmorton_Texas_UnitedStates.AveragePrecipitation.missing|Throckmorton_Texas_UnitedStates.AverageWindDirection.data|Throckmorton_Texas_UnitedStates.AverageWindDirection.missing|Throckmorton_Texas_UnitedStates.AverageWindSpeed.data|Throckmorton_Texas_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|153.59375|0|8.078125|0
0|2020-01-02|0.0|0|0.0|0|197.91666666666666|0|7.015625|0
0|2020-01-03|0.0|0|0.0|0|259.1666666666667|0|8.140625|0
0|2020-01-04|0.0|0|0.0|0|71.5625|0|2.1197916666666665|0
0|2020-01-05|0.0|0|0.0|0|189.375|0|6.026041666666667|0
0|2020-01-06|0.0|0|0.0|0|122.65625|0|3.125|0
0|2020-01-07|0.0|0|0.0|0|67.70833333333333|0|2.2760416666666665|0
0|2020-01-08|0.0|0|0.0|0|114.6875|0|8.244791666666666|0
0|2020-01-09|0.0|0|0.0|0|154.0625|0|8.46875|0
0|2020-01-10|0.0|0|0.0015104166666666666|0|200.10416666666666|0|10.125|0
0|2020-01-11|0.0|0|0.002395833333333333|0|217.1875|0|9.677083333333334|0
0|2020-01-12|0.0|0|0.0|0|130.625|0|6.177083333333333|0
0|2020-01-13|0.0|0|0.0|0|126.875|0|6.3125|0
0|2020-01-14|0.0|0|0.0|0|110.10416666666667|0|3.5520833333333335|0
0|2020-01-15|0.0|0|0.0|0|194.11458333333334|0|6.817708333333333|0
0|2020-01-16|0.0|0|0.019375000000000003|0|237.13541666666666|0|9.458333333333334|0
0|2020-01-17|0.0|0|0.010520833333333333|0|165.0|0|4.671875|0
0|2020-01-18|0.0|0|0.0|0|275.7291666666667|0|10.416666666666666|0
0|2020-01-19|0.0|0|0.0|0|22.1875|0|0.5208333333333334|0
0|2020-01-20|0.0|0|0.0|0|21.666666666666668|0|0.390625|0
0|2020-01-21|0.0|0|0.002291666666666667|0|82.55208333333333|0|5.447916666666667|0
0|2020-01-22|0.0|0|0.00026041666666666666|0|126.30208333333333|0|9.541666666666666|0
0|2020-01-23|0.0|0|0.0|0|227.55208333333334|0|6.916666666666667|0
0|2020-01-24|0.0|0|0.0|0|102.29166666666667|0|2.03125|0
0|2020-01-25|0.0|0|0.0|0|129.47916666666666|0|7.213541666666667|0
0|2020-01-26|0.0|0|0.0|0|128.95833333333334|0|2.4114583333333335|0
0|2020-01-27|0.0|0|0.0|0|82.70833333333333|0|7.53125|0
0|2020-01-28|0.0|0|0.0|0|228.85416666666666|0|14.473958333333334|0
0|2020-01-29|0.0|0|0.0|0|257.7083333333333|0|9.796875|0
0|2020-01-30|0.0|0|0.0|0|52.5|0|1.3177083333333333|0
0|2020-01-31|0.0|0|0.0|0|116.5625|0|3.8125|0
0|2020-02-01|0.0|0|0.0|0|83.80208333333333|0|2.171875|0
0|2020-02-02|0.0|0|0.0|0|135.0|0|6.119791666666667|0
0|2020-02-03|0.0|0|0.0006770833333333334|0|153.28125|0|7.796875|0
0|2020-02-04|0.0|0|0.0016145833333333333|0|268.4375|0|12.098958333333334|0
0|2020-02-05|0.0|0|0.004270833333333334|0|297.7083333333333|0|6.515625|0
0|2020-02-06|0.0|0|0.0|0|82.5|0|2.4583333333333335|0
0|2020-02-07|0.0|0|0.0|0|101.40625|0|2.390625|0
0|2020-02-08|0.0|0|0.0|0|84.32291666666667|0|6.234375|0
0|2020-02-09|0.0|0|0.0|0|213.22916666666666|0|12.385416666666666|0
0|2020-02-10|0.0|0|0.01328125|0|311.875|0|10.744791666666666|0
0|2020-02-11|0.0|0|0.00026041666666666666|0|201.25|0|8.53125|0
0|2020-02-12|0.0|0|0.020625|0|227.70833333333334|0|6.739583333333333|0
0|2020-02-13|0.0|0|0.0|0|259.3229166666667|0|6.25|0
0|2020-02-14|0.0|0|0.0|0|98.59375|0|5.59375|0
0|2020-02-15|0.0|0|0.0|0|128.59375|0|6.369791666666667|0
0|2020-02-16|0.0|0|0.0|0|72.65625|0|1.640625|0
0|2020-02-17|0.0|0|0.0|0|197.76041666666666|0|6.276041666666667|0
0|2020-02-18|0.0|0|0.0|0|204.73958333333334|0|11.046875|0
0|2020-02-19|0.0|0|0.0016145833333333333|0|75.3125|0|4.208333333333333|0
0|2020-02-20|0.0|0|0.0036979166666666675|0|226.35416666666666|0|9.895833333333334|0
0|2020-02-21|0.0|0|0.0|0|76.66666666666667|0|1.8802083333333333|0
0|2020-02-22|0.0|0|0.0|0|129.73958333333334|0|7.567708333333333|0
0|2020-02-23|0.0|0|0.0|0|147.8125|0|7.385416666666667|0
0|2020-02-24|0.0|0|0.0|0|213.64583333333334|0|10.385416666666666|0
0|2020-02-25|0.0|0|0.0|0|290.2083333333333|0|13.28125|0
0|2020-02-26|0.0|0|0.0|0|264.21875|0|13.645833333333334|0
0|2020-02-27|0.0|0|0.0|0|84.89583333333333|0|3.9479166666666665|0
0|2020-02-28|0.0|0|0.0|0|49.895833333333336|0|1.3645833333333333|0
0|2020-02-29|0.0|0|0.0|0|110.625|0|7.515625|0
0|2020-03-01|0.0|0|0.0|0|178.75|0|9.739583333333334|0
0|2020-03-02|0.0|0|0.0|0|140.0|0|3.25|0
0|2020-03-03|0.0|0|0.0|0|90.83333333333333|0|3.1041666666666665|0
0|2020-03-04|0.007083333333333334|0|0.05802083333333329|0|168.4375|0|8.333333333333334|0
0|2020-03-05|0.00020833333333333335|0|0.0|0|141.04166666666666|0|4.03125|0
0|2020-03-06|0.0|0|0.0|0|50.208333333333336|0|3.3541666666666665|0
0|2020-03-07|0.0|0|0.0|0|106.25|0|8.359375|0
0|2020-03-08|0.0|0|0.0|0|134.27083333333334|0|9.463541666666666|0
0|2020-03-09|0.0|0|0.0005208333333333333|0|175.20833333333334|0|10.708333333333334|0
0|2020-03-10|0.0|0|0.0|0|117.91666666666667|0|5.854166666666667|0
0|2020-03-11|0.0|0|0.0|0|174.21875|0|4.921875|0
0|2020-03-12|0.0|0|0.0|0|150.9375|0|5.09375|0
0|2020-03-13|0.000625|0|0.026874999999999986|0|97.5|0|6.416666666666667|0
0|2020-03-14|0.00020833333333333335|0|0.0023958333333333336|0|153.85416666666666|0|5.708333333333333|0
0|2020-03-15|0.0|0|0.0033333333333333335|0|56.354166666666664|0|5.5625|0
0|2020-03-16|0.0|0|0.0018750000000000006|0|155.83333333333334|0|5.166666666666667|0
0|2020-03-17|0.0|0|0.024999999999999998|0|107.5|0|6.6875|0
0|2020-03-18|0.0008333333333333334|0|0.03552083333333332|0|117.5|0|6.75|0
0|2020-03-19|0.00020833333333333335|0|0.04416666666666667|0|176.45833333333334|0|8.520833333333334|0
0|2020-03-20|0.0|0|0.0|0|232.29166666666666|0|10.4375|0
0|2020-03-21|0.0|0|0.0027083333333333334|0|73.02083333333333|0|3.9895833333333335|0
0|2020-03-22|0.0|0|0.0025|0|48.333333333333336|0|0.9895833333333334|0
0|2020-03-23|0.0|0|0.0003125|0|61.458333333333336|0|3.8541666666666665|0
0|2020-03-24|0.0|0|0.0|0|189.42708333333334|0|6.71875|0
0|2020-03-25|0.0|0|0.0|0|120.10416666666667|0|5.604166666666667|0
0|2020-03-26|0.0|0|0.0|0|156.19791666666666|0|7.359375|0
0|2020-03-27|0.0|0|0.0|0|143.85416666666666|0|6.75|0
0|2020-03-28|0.0|0|0.0|0|206.35416666666666|0|8.708333333333334|0
0|2020-03-29|0.0|0|0.0|0|97.29166666666667|0|4.96875|0
0|2020-03-30|0.0|0|0.0038541666666666668|0|97.60416666666667|0|7.15625|0
0|2020-03-31|0.0|0|0.0|0|215.72916666666666|0|5.854166666666667|0
0|2020-04-01|0.0|0|0.0|0|133.22916666666666|0|9.166666666666666|0
0|2020-04-02|0.0|0|0.0|0|143.22916666666666|0|11.302083333333334|0
0|2020-04-03|0.00020833333333333335|0|0.0015624999999999999|0|290.7291666666667|0|11.989583333333334|0
0|2020-04-04|0.0|0|0.007708333333333335|0|192.1875|0|5.03125|0
0|2020-04-05|0.0|0|0.0|0|73.75|0|3.8697916666666665|0
0|2020-04-06|0.0|0|0.0|0|136.04166666666666|0|5.833333333333333|0
0|2020-04-07|0.0|0|0.0|0|162.70833333333334|0|5.979166666666667|0
0|2020-04-08|0.0|0|0.0|0|135.0|0|5.572916666666667|0
0|2020-04-09|0.0|0|0.0|0|84.0625|0|3.21875|0
0|2020-04-10|0.0|0|0.0|0|90.36458333333333|0|5.567708333333333|0
0|2020-04-11|0.0|0|0.003750000000000001|0|136.04166666666666|0|7.666666666666667|0
0|2020-04-12|0.0005208333333333333|0|0.0037500000000000003|0|236.45833333333334|0|12.265625|0
0|2020-04-13|0.0|0|0.0|0|233.54166666666666|0|9.947916666666666|0
0|2020-04-14|0.0|0|0.0|0|210.52083333333334|0|7.291666666666667|0
0|2020-04-15|0.0|0|0.0|0|99.6875|0|3.8541666666666665|0
0|2020-04-16|0.0|0|0.0|0|146.77083333333334|0|10.71875|0
0|2020-04-17|0.0|0|0.0|0|224.94791666666666|0|8.4375|0
0|2020-04-18|0.0|0|0.0|0|57.1875|0|2.2708333333333335|0
0|2020-04-19|0.0|0|0.0|0|172.08333333333334|0|6.729166666666667|0
0|2020-04-20|0.0|0|0.0|0|36.25|0|1.9583333333333333|0
0|2020-04-21|0.0|0|0.0|0|88.64583333333333|0|6.927083333333333|0
0|2020-04-22|0.0|0|0.0|0|182.8125|0|9.71875|0
0|2020-04-23|0.0|0|0.0|0|170.3125|0|4.270833333333333|0
0|2020-04-24|0.0|0|0.0|0|247.39583333333334|0|12.260416666666666|0
0|2020-04-25|0.0|0|0.0|0|254.0625|0|5.927083333333333|0
0|2020-04-26|0.0|0|0.0|0|94.89583333333333|0|5.177083333333333|0
0|2020-04-27|0.0|0|0.0|0|152.96875|0|9.166666666666666|0
0|2020-04-28|0.0|0|0.0005208333333333333|0|154.79166666666666|0|7.572916666666667|0
0|2020-04-29|0.0|0|0.0|0|192.23958333333334|0|8.484375|0
0|2020-04-30|0.0|0|0.0|0|95.72916666666667|0|3.59375|0
0|2020-05-01|0.0|0|0.0|0|145.83333333333334|0|9.135416666666666|0
0|2020-05-02|0.0|0|0.0|0|155.0|0|9.864583333333334|0
0|2020-05-03|0.0|0|0.0|0|124.375|0|3.6770833333333335|0
0|2020-05-04|0.0|0|0.0|0|154.0625|0|7.416666666666667|0
0|2020-05-05|0.0|0|0.0|0|71.5625|0|9.833333333333334|0
0|2020-05-06|0.0|0|0.0|0|47.1875|0|2.3854166666666665|0
0|2020-05-07|0.0|0|0.0|0|134.0625|0|10.947916666666666|0
0|2020-05-08|0.0|0|0.0|0|207.60416666666666|0|13.697916666666666|0
0|2020-05-09|0.0|0|0.0|0|78.4375|0|3.4895833333333335|0
0|2020-05-10|0.0|0|0.0|0|76.25|0|4.286458333333333|0
0|2020-05-11|0.0|0|0.0|0|104.27083333333333|0|7.458333333333333|0
0|2020-05-12|0.00010416666666666667|0|0.006145833333333333|0|115.625|0|4.75|0
0|2020-05-13|0.0|0|0.0|0|148.22916666666666|0|9.385416666666666|0
0|2020-05-14|0.0|0|0.02010416666666667|0|144.0625|0|8.833333333333334|0
0|2020-05-15|0.0|0|0.06770833333333333|0|135.625|0|9.208333333333334|0
