|dates|Boone_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Boone_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Boone_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Boone_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Boone_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Boone_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Boone_WestVirginia_UnitedStates.TotalPopulation.data|Boone_WestVirginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21457.0|0
