|dates|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Minidoka_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Minidoka_Idaho_UnitedStates.TotalPopulation.data|Minidoka_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21039.0|0
