|dates|Clayton_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Clayton_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Clayton_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Clayton_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Clayton_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Clayton_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Clayton_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Clayton_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
