|dates|Brown_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Brown_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Brown_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Brown_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Brown_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Brown_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Brown_Texas_UnitedStates.TotalPopulation.data|Brown_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37864.0|0
