|dates|Cleburne_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cleburne_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cleburne_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Cleburne_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Cleburne_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cleburne_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cleburne_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cleburne_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
