|dates|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Charlottesville_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Charlottesville_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
