|dates|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofCO_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofCO_Colorado_UnitedStates.TotalPopulation.data|OutofCO_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
