|dates|Yolo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yolo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yolo_California_UnitedStates.NYT_ConfirmedDeaths.data|Yolo_California_UnitedStates.NYT_ConfirmedDeaths.missing|Yolo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yolo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yolo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yolo_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
