|dates|Kings_NewYork_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Kings_NewYork_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Kings_NewYork_UnitedStates.Male_Total_Population.data|Kings_NewYork_UnitedStates.Male_Total_Population.missing|Kings_NewYork_UnitedStates.Female_Total_Population.data|Kings_NewYork_UnitedStates.Female_Total_Population.missing|Kings_NewYork_UnitedStates.MaleAndFemale_Under18_Population.data|Kings_NewYork_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-02-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-03-31|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-04-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-05-31|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-06-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-07-31|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-08-31|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-09-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-10-31|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-11|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-12|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-13|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-14|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-15|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-16|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-17|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-18|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-19|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-20|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-21|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-22|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-23|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-24|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-25|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-26|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-27|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-28|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-29|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-11-30|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-01|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-02|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-03|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-04|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-05|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-06|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-07|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-08|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-09|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
0|2020-12-10|359246.0|0|1223764.0|0|1359066.0|0|588975.0|0
