|dates|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|CarsonCity_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|CarsonCity_Nevada_UnitedStates.TotalPopulation.data|CarsonCity_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
