|dates|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Whitfield_Georgia_UnitedStates.TotalPopulation.data|Whitfield_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|104628.0|0
