|dates|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Burnett_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Burnett_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-06-12|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-13|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-14|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-15|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-16|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-06-17|3.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-24|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-06-27|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-06-28|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-06-29|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-06-30|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-07-01|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-07-02|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-07-03|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-07-04|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-07-05|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-07-06|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-07-07|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-08|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-09|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-10|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-11|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-12|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-13|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-14|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-15|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-16|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-17|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-18|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-19|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-20|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-21|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-07-22|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-07-23|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-07-24|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-07-25|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-07-26|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-07-27|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-28|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-29|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-30|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-07-31|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-01|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-02|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-03|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-08-04|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-08-05|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-08-06|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-07|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-08-08|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-09|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-10|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-11|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-12|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-08-13|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-08-14|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-15|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-16|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-17|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-18|28.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-19|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-20|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-08-21|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-08-22|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-08-23|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-08-24|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-08-25|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-08-26|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-08-27|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-08-28|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-08-29|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-08-30|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-08-31|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-09-01|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-09-02|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-09-03|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-09-04|45.0|0|49.0|0|2.0|0|0.0|100
0|2020-09-05|48.0|0|51.0|0|2.0|0|0.0|100
0|2020-09-06|52.0|0|55.0|0|2.0|0|0.0|100
0|2020-09-07|54.0|0|57.0|0|2.0|0|0.0|100
0|2020-09-08|54.0|0|57.0|0|2.0|0|0.0|100
0|2020-09-09|57.0|0|60.0|0|2.0|0|0.0|100
0|2020-09-10|59.0|0|62.0|0|2.0|0|0.0|100
0|2020-09-11|64.0|0|67.0|0|2.0|0|0.0|100
0|2020-09-12|68.0|0|71.0|0|2.0|0|0.0|100
0|2020-09-13|75.0|0|78.0|0|2.0|0|0.0|100
0|2020-09-14|77.0|0|80.0|0|2.0|0|0.0|100
0|2020-09-15|77.0|0|88.0|0|2.0|0|0.0|100
0|2020-09-16|77.0|0|93.0|0|2.0|0|0.0|100
0|2020-09-17|77.0|0|100.0|0|2.0|0|0.0|100
0|2020-09-18|101.0|0|104.0|0|3.0|0|0.0|100
0|2020-09-19|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-09-20|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-09-21|124.0|0|128.0|0|3.0|0|0.0|100
0|2020-09-22|140.0|0|144.0|0|3.0|0|0.0|100
0|2020-09-23|155.0|0|161.0|0|3.0|0|0.0|100
0|2020-09-24|165.0|0|172.0|0|3.0|0|0.0|100
0|2020-09-25|172.0|0|179.0|0|3.0|0|0.0|100
0|2020-09-26|186.0|0|193.0|0|3.0|0|0.0|100
0|2020-09-27|190.0|0|197.0|0|3.0|0|0.0|100
0|2020-09-28|194.0|0|201.0|0|3.0|0|0.0|100
0|2020-09-29|199.0|0|207.0|0|3.0|0|0.0|100
0|2020-09-30|205.0|0|213.0|0|3.0|0|0.0|100
0|2020-10-01|208.0|0|216.0|0|4.0|0|0.0|100
0|2020-10-02|212.0|0|221.0|0|4.0|0|0.0|100
0|2020-10-03|217.0|0|227.0|0|4.0|0|0.0|100
0|2020-10-04|220.0|0|230.0|0|4.0|0|0.0|100
0|2020-10-05|222.0|0|233.0|0|4.0|0|0.0|100
0|2020-10-06|226.0|0|238.0|0|4.0|0|0.0|100
0|2020-10-07|233.0|0|245.0|0|4.0|0|0.0|100
0|2020-10-08|238.0|0|252.0|0|4.0|0|0.0|100
0|2020-10-09|239.0|0|253.0|0|4.0|0|0.0|100
0|2020-10-10|242.0|0|256.0|0|4.0|0|0.0|100
0|2020-10-11|246.0|0|262.0|0|4.0|0|0.0|100
0|2020-10-12|246.0|0|262.0|0|4.0|0|0.0|100
0|2020-10-13|247.0|0|262.0|0|4.0|0|0.0|100
0|2020-10-14|250.0|0|265.0|0|4.0|0|0.0|100
0|2020-10-15|255.0|0|269.0|0|6.0|0|0.0|100
0|2020-10-16|261.0|0|275.0|0|6.0|0|0.0|100
0|2020-10-17|261.0|0|275.0|0|6.0|0|0.0|100
0|2020-10-18|261.0|0|275.0|0|6.0|0|0.0|100
0|2020-10-19|269.0|0|282.0|0|6.0|0|0.0|100
0|2020-10-20|277.0|0|290.0|0|6.0|0|0.0|100
0|2020-10-21|282.0|0|295.0|0|6.0|0|0.0|100
0|2020-10-22|286.0|0|299.0|0|6.0|0|0.0|100
0|2020-10-23|292.0|0|306.0|0|6.0|0|0.0|100
0|2020-10-24|292.0|0|306.0|0|6.0|0|0.0|100
0|2020-10-25|293.0|0|307.0|0|6.0|0|0.0|100
0|2020-10-26|297.0|0|311.0|0|6.0|0|0.0|100
0|2020-10-27|308.0|0|322.0|0|6.0|0|0.0|100
0|2020-10-28|311.0|0|326.0|0|6.0|0|0.0|100
0|2020-10-29|314.0|0|329.0|0|6.0|0|0.0|100
0|2020-10-30|320.0|0|335.0|0|6.0|0|0.0|100
0|2020-10-31|327.0|0|343.0|0|6.0|0|0.0|100
0|2020-11-01|328.0|0|344.0|0|6.0|0|0.0|100
0|2020-11-02|331.0|0|347.0|0|6.0|0|0.0|100
0|2020-11-03|346.0|0|361.0|0|6.0|0|0.0|100
0|2020-11-04|359.0|0|374.0|0|6.0|0|0.0|100
0|2020-11-05|373.0|0|388.0|0|6.0|0|0.0|100
0|2020-11-06|386.0|0|401.0|0|6.0|0|0.0|100
0|2020-11-07|389.0|0|404.0|0|6.0|0|0.0|100
0|2020-11-08|402.0|0|421.0|0|6.0|0|0.0|100
0|2020-11-09|426.0|0|426.0|0|7.0|0|0.0|100
0|2020-11-10|456.0|0|456.0|0|7.0|0|0.0|100
0|2020-11-11|471.0|0|471.0|0|7.0|0|0.0|100
0|2020-11-12|494.0|0|494.0|0|7.0|0|0.0|100
0|2020-11-13|520.0|0|520.0|0|7.0|0|0.0|100
0|2020-11-14|546.0|0|546.0|0|7.0|0|0.0|100
0|2020-11-15|564.0|0|564.0|0|7.0|0|0.0|100
0|2020-11-16|567.0|0|567.0|0|7.0|0|0.0|100
0|2020-11-17|599.0|0|599.0|0|7.0|0|0.0|100
0|2020-11-18|638.0|0|638.0|0|9.0|0|0.0|100
0|2020-11-19|660.0|0|660.0|0|9.0|0|0.0|100
0|2020-11-20|689.0|0|689.0|0|9.0|0|0.0|100
0|2020-11-21|702.0|0|702.0|0|10.0|0|0.0|100
0|2020-11-22|727.0|0|727.0|0|10.0|0|0.0|100
0|2020-11-23|729.0|0|729.0|0|10.0|0|0.0|100
0|2020-11-24|753.0|0|753.0|0|11.0|0|0.0|100
0|2020-11-25|773.0|0|773.0|0|11.0|0|0.0|100
0|2020-11-26|788.0|0|788.0|0|11.0|0|0.0|100
0|2020-11-27|788.0|0|788.0|0|11.0|0|0.0|100
0|2020-11-28|819.0|0|819.0|0|12.0|0|0.0|100
0|2020-11-29|841.0|0|841.0|0|12.0|0|0.0|100
0|2020-11-30|843.0|0|843.0|0|12.0|0|0.0|100
0|2020-12-01|857.0|0|857.0|0|13.0|0|0.0|100
0|2020-12-02|872.0|0|872.0|0|13.0|0|0.0|100
0|2020-12-03|878.0|0|878.0|0|13.0|0|0.0|100
0|2020-12-04|887.0|0|887.0|0|15.0|0|0.0|100
0|2020-12-05|915.0|0|915.0|0|15.0|0|0.0|100
0|2020-12-06|926.0|0|926.0|0|15.0|0|0.0|100
0|2020-12-07|930.0|0|930.0|0|15.0|0|0.0|100
0|2020-12-08|940.0|0|940.0|0|15.0|0|0.0|100
0|2020-12-09|952.0|0|952.0|0|15.0|0|0.0|100
0|2020-12-10|964.0|0|964.0|0|15.0|0|0.0|100
0|2020-12-11|982.0|0|982.0|0|15.0|0|0.0|100
0|2020-12-12|988.0|0|988.0|0|15.0|0|0.0|100
0|2020-12-13|1005.0|0|1005.0|0|15.0|0|0.0|100
0|2020-12-14|1010.0|0|1010.0|0|15.0|0|0.0|100
0|2020-12-15|1013.0|0|1013.0|0|15.0|0|0.0|100
0|2020-12-16|1023.0|0|1023.0|0|16.0|0|0.0|100
0|2020-12-17|1035.0|0|1035.0|0|16.0|0|0.0|100
0|2020-12-18|1038.0|0|1038.0|0|16.0|0|0.0|100
0|2020-12-19|1052.0|0|1052.0|0|16.0|0|0.0|100
0|2020-12-20|1057.0|0|1057.0|0|16.0|0|0.0|100
0|2020-12-21|1064.0|0|1064.0|0|16.0|0|0.0|100
0|2020-12-22|1071.0|0|1071.0|0|16.0|0|0.0|100
0|2020-12-23|1072.0|0|1072.0|0|16.0|0|0.0|100
0|2020-12-24|1074.0|0|1074.0|0|19.0|0|0.0|100
0|2020-12-25|1076.0|0|1076.0|0|19.0|0|0.0|100
0|2020-12-26|1076.0|0|1076.0|0|19.0|0|0.0|100
0|2020-12-27|1080.0|0|1080.0|0|19.0|0|0.0|100
0|2020-12-28|1083.0|0|1083.0|0|19.0|0|0.0|100
0|2020-12-29|1092.0|0|1092.0|0|19.0|0|0.0|100
0|2020-12-30|1095.0|0|1095.0|0|19.0|0|0.0|100
0|2020-12-31|1099.0|0|1099.0|0|19.0|0|0.0|100
0|2021-01-01|1101.0|0|1101.0|0|19.0|0|0.0|100
0|2021-01-02|1101.0|0|1101.0|0|19.0|0|0.0|100
0|2021-01-03|1112.0|0|1112.0|0|19.0|0|0.0|100
0|2021-01-04|1114.0|0|1114.0|0|19.0|0|0.0|100
0|2021-01-05|1122.0|0|1122.0|0|21.0|0|0.0|100
0|2021-01-06|1131.0|0|1131.0|0|21.0|0|0.0|100
0|2021-01-07|1133.0|0|1133.0|0|21.0|0|0.0|100
0|2021-01-08|1137.0|0|1137.0|0|21.0|0|0.0|100
0|2021-01-09|1146.0|0|1146.0|0|21.0|0|0.0|100
0|2021-01-10|1147.0|0|1147.0|0|21.0|0|0.0|100
0|2021-01-11|1153.0|0|1153.0|0|21.0|0|0.0|100
0|2021-01-12|1158.0|0|1158.0|0|21.0|0|0.0|100
0|2021-01-13|1163.0|0|1163.0|0|23.0|0|0.0|100
0|2021-01-14|1167.0|0|1167.0|0|23.0|0|0.0|100
0|2021-01-15|1171.0|0|1171.0|0|23.0|0|0.0|100
0|2021-01-16|1173.0|0|1173.0|0|23.0|0|0.0|100
0|2021-01-17|1175.0|0|1175.0|0|23.0|0|0.0|100
0|2021-01-18|1176.0|0|1176.0|0|23.0|0|0.0|100
0|2021-01-19|1180.0|0|1180.0|0|23.0|0|0.0|100
0|2021-01-20|1183.0|0|1183.0|0|23.0|0|0.0|100
0|2021-01-21|1192.0|0|1192.0|0|23.0|0|0.0|100
0|2021-01-22|1195.0|0|1195.0|0|23.0|0|0.0|100
0|2021-01-23|1197.0|0|1197.0|0|23.0|0|0.0|100
0|2021-01-24|1200.0|0|1200.0|0|23.0|0|0.0|100
0|2021-01-25|1203.0|0|1203.0|0|23.0|0|0.0|100
0|2021-01-26|1208.0|0|1208.0|0|23.0|0|0.0|100
0|2021-01-27|1214.0|0|1214.0|0|23.0|0|0.0|100
0|2021-01-28|1215.0|0|1215.0|0|23.0|0|0.0|100
0|2021-01-29|1218.0|0|1218.0|0|23.0|0|0.0|100
0|2021-01-30|1220.0|0|1220.0|0|23.0|0|0.0|100
0|2021-01-31|1226.0|0|1226.0|0|23.0|0|0.0|100
0|2021-02-01|1230.0|0|1230.0|0|23.0|0|0.0|100
0|2021-02-02|1234.0|0|1234.0|0|23.0|0|0.0|100
0|2021-02-03|1239.0|0|1239.0|0|23.0|0|0.0|100
0|2021-02-04|1242.0|0|1242.0|0|23.0|0|0.0|100
0|2021-02-05|1247.0|0|1247.0|0|23.0|0|0.0|100
