|dates|Whitley_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Whitley_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Whitley_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Whitley_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Whitley_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Whitley_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Whitley_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Whitley_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-02|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-03|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-04|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-05|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-06|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-07|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-08|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-09|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-10|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-11|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-12|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-13|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-14|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-15|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-16|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-17|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-18|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-19|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-20|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-21|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-22|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-23|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-24|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-25|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-26|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-27|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-28|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-29|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-30|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-01-31|13138.0|0|732.5|0|5.280992033452291|0|13870.5|0
0|2020-02-01|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-02|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-03|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-04|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-05|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-06|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-07|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-08|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-09|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-10|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-11|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-12|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-13|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-14|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-15|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-16|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-17|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-18|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-19|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-20|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-21|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-22|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-23|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-24|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-25|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-26|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-27|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-28|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-02-29|13239.0|0|681.0|0|4.892241379310345|0|13920.0|0
0|2020-03-01|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-02|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-03|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-04|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-05|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-06|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-07|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-08|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-09|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-10|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-11|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-12|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-13|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-14|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-15|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-16|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-17|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-18|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-19|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-20|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-21|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-22|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-23|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
0|2020-03-24|13130.0|0|806.0|0|5.7835820895522385|0|13936.0|0
