|dates|Macon_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Macon_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Macon_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Macon_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Macon_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Macon_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Macon_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Macon_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-09|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-10|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-11|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-12|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-13|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-14|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-15|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-16|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-17|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-18|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-19|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-20|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-21|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-22|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-23|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-24|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-25|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-26|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-27|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-28|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-29|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-30|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-03-31|14322.5|0|647.5|0|4.325317301269205|0|14970.0|0
0|2020-04-01|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-02|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-03|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-04|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-05|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-06|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-07|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-08|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-09|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-10|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-11|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-12|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-13|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-14|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-15|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-16|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-17|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-18|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-19|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-20|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-21|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-22|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-23|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-24|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-25|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-26|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-27|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-28|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-29|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-04-30|13003.0|0|1777.0|0|12.023004059539918|0|14780.0|0
0|2020-05-01|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-02|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-03|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-04|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-05|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-06|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-07|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-08|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-09|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-10|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-11|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-12|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-13|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-14|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-15|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-16|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-17|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-18|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-19|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-20|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-21|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-22|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-23|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-24|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-25|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-26|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-27|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-28|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-29|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-30|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-05-31|13072.0|0|1855.0|0|12.427145441146916|0|14927.0|0
0|2020-06-01|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-02|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-03|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-04|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-05|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-06|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-07|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-08|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-09|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-10|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-11|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-12|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-13|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-14|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-15|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-16|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-17|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-18|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-19|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-20|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-21|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-22|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-23|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-24|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-25|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-26|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-27|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-28|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-29|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-06-30|14020.0|0|1178.0|0|7.751019871035663|0|15198.0|0
0|2020-07-01|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-02|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-03|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-04|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-05|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-06|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-07|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-08|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-09|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-10|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-11|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-12|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-13|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-14|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-15|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-16|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-17|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-18|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-19|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-20|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-21|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-22|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-23|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-24|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-25|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-26|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-27|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-28|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-29|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-30|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-07-31|14446.0|0|1242.0|0|7.916879143294238|0|15688.0|0
0|2020-08-01|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-02|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-03|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-04|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-05|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-06|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-07|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-08|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-09|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-10|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-11|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-12|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-13|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-14|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-15|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-16|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-17|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-18|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-19|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-20|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-21|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-22|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-23|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-24|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-25|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-26|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-27|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-28|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-29|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-30|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-08-31|14564.0|0|928.0|0|5.9901884843790345|0|15492.0|0
0|2020-09-01|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-02|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-03|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-04|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-05|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-06|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-07|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-08|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-09|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-10|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-11|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-12|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-13|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-14|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-15|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-16|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-17|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-18|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-19|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-20|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-21|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-22|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-23|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-24|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-25|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-26|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-27|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-28|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-29|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-09-30|15028.0|0|970.0|0|6.0632579072384045|0|15998.0|0
0|2020-10-01|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-02|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-03|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-04|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-05|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-06|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-07|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-08|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-09|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-10|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-11|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-12|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-13|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-14|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-15|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-16|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-17|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-18|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-19|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-20|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-21|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-22|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-23|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-24|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-25|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-26|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-27|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-28|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-29|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-30|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-10-31|15242.0|0|894.0|0|5.540406544372831|0|16136.0|0
0|2020-11-01|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-02|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-03|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-04|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-05|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-06|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-07|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-08|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-09|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-10|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-11|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-12|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-13|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-14|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-15|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-16|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-17|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-18|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-19|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-20|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-21|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-22|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-23|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-24|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-25|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-26|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-27|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-28|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-29|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-11-30|15052.0|0|846.0|0|5.32142407850044|0|15898.0|0
0|2020-12-01|15046.0|0|855.0|0|5.37702031318785|0|15901.0|0
0|2020-12-02|15046.0|0|855.0|0|5.37702031318785|0|15901.0|0
0|2020-12-03|15046.0|0|855.0|0|5.37702031318785|0|15901.0|0
