|dates|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|CapeGirardeau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|CapeGirardeau_Missouri_UnitedStates.TotalPopulation.data|CapeGirardeau_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|78871.0|0
