|dates|Montcalm_Michigan_UnitedStates.BLS_EmployedPopulation.data|Montcalm_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Montcalm_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Montcalm_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Montcalm_Michigan_UnitedStates.BLS_UnemploymentRate.data|Montcalm_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Montcalm_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Montcalm_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-02|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-03|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-04|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-05|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-06|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-07|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-08|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-09|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-10|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-11|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-12|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-13|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-14|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-15|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-16|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-17|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-18|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-19|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-20|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-21|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-22|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-23|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-24|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-25|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-26|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-27|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-28|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-29|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-30|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-01-31|27076.0|0|1209.5|0|4.276042495271429|0|28285.5|0
0|2020-02-01|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-02|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-03|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-04|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-05|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-06|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-07|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-08|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-09|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-10|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-11|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-12|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-13|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-14|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-15|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-16|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-17|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-18|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-19|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-20|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-21|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-22|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-23|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-24|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-25|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-26|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-27|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-28|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-02-29|27519.5|0|1058.0|0|3.7022132796780682|0|28577.5|0
0|2020-03-01|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-02|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-03|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-04|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-05|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-06|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-07|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-08|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-09|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-10|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-11|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-12|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-13|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-14|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-15|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-16|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-17|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-18|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-19|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-20|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-21|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-22|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-23|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-24|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-25|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-26|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-27|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-28|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-29|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-30|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-03-31|27006.0|0|1117.5|0|3.973545255746973|0|28123.5|0
0|2020-04-01|20518.5|0|7407.0|0|26.5241445990224|0|27925.5|0
