|dates|Robertson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Robertson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Robertson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Robertson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Robertson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Robertson_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Robertson_Kentucky_UnitedStates.TotalPopulation.data|Robertson_Kentucky_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2108.0|0
