|dates|Faulkner_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Faulkner_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Faulkner_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Faulkner_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Faulkner_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Faulkner_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Faulkner_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Faulkner_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
