|dates|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dearborn_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Dearborn_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dearborn_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
