|dates|Monterey_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Monterey_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Monterey_California_UnitedStates.NYT_ConfirmedDeaths.data|Monterey_California_UnitedStates.NYT_ConfirmedDeaths.missing|Monterey_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Monterey_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Monterey_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Monterey_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
