|dates|Newport_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Newport_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Newport_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Newport_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Newport_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Newport_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Newport_RhodeIsland_UnitedStates.TotalPopulation.data|Newport_RhodeIsland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|82082.0|0
