|dates|Dolores_Colorado_UnitedStates.BLS_EmployedPopulation.data|Dolores_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Dolores_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Dolores_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Dolores_Colorado_UnitedStates.BLS_UnemploymentRate.data|Dolores_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Dolores_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Dolores_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-02|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-03|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-04|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-05|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-06|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-07|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-08|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-09|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-10|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-11|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-12|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-13|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-14|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-15|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-16|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-17|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-18|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-19|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-20|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-21|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-22|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-23|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-24|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-25|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-26|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-27|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
0|2020-01-28|1069.5|0|44.5|0|3.994614003590664|0|1114.0|0
