|dates|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LiveOak_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LiveOak_Texas_UnitedStates.TotalPopulation.data|LiveOak_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12207.0|0
