|dates|Denali_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Denali_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Denali_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Denali_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Denali_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Denali_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Denali_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Denali_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
