|dates|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|GoldenValley_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|GoldenValley_Montana_UnitedStates.TotalPopulation.data|GoldenValley_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|821.0|0
