|dates|Kandiyohi_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Kandiyohi_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Kandiyohi_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Kandiyohi_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Kandiyohi_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Kandiyohi_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Kandiyohi_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Kandiyohi_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-20|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-21|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-22|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-23|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-24|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-25|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-26|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-27|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-28|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-29|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-30|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-01-31|22956.0|0|1159.5|0|4.8081109659762395|0|24115.5|0
0|2020-02-01|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-02|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-03|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-04|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-05|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-06|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-07|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-08|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-09|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-10|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-11|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-12|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-13|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-14|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-15|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-16|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-17|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-18|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-19|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-20|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-21|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-22|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-23|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-24|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-25|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-26|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-27|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-28|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-02-29|22976.0|0|1088.5|0|4.5232604043300295|0|24064.5|0
0|2020-03-01|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-02|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-03|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-04|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-05|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-06|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-07|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-08|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-09|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-10|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-11|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-12|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-13|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-14|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-15|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-16|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-17|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-18|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-19|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-20|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-21|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-22|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-23|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-24|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-25|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-26|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-27|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-28|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-29|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-30|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-03-31|22916.5|0|1105.0|0|4.600045792311055|0|24021.5|0
0|2020-04-01|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-02|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-03|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-04|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-05|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-06|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-07|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-08|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-09|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-10|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-11|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-12|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-13|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-14|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-15|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-16|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-17|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-18|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-19|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-20|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-21|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-22|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-23|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-24|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-25|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-26|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-27|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-28|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-29|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-04-30|22404.0|0|1475.5|0|6.178940095060617|0|23879.5|0
0|2020-05-01|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-02|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-03|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-04|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-05|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-06|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-07|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-08|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-09|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-10|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-11|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-12|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-13|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-14|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-15|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-16|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-17|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-18|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-19|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-20|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-21|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-22|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-23|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-24|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-25|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-26|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-27|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-28|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-29|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-30|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-05-31|22789.0|0|1713.0|0|6.991266019100482|0|24502.0|0
0|2020-06-01|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-02|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-03|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-04|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-05|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-06|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-07|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-08|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-09|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-10|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-11|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-12|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-13|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-14|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-15|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-16|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-17|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-18|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-19|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-20|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-21|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-22|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-23|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-24|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-25|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-26|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-27|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-28|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-29|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-06-30|24305.0|0|1476.0|0|5.7251464256623095|0|25781.0|0
0|2020-07-01|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-02|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-03|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-04|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-05|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-06|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-07|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-08|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-09|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-10|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-11|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-12|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-13|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-14|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-15|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-16|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-17|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-18|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-19|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-20|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-21|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-22|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-23|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-24|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-25|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-26|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-27|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-28|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-29|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-30|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-07-31|24233.0|0|1191.0|0|4.684550031466331|0|25424.0|0
0|2020-08-01|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-02|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-03|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-04|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-05|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-06|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-07|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-08|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-09|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-10|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-11|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-12|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-13|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-14|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-15|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-16|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-17|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-18|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-19|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-20|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-21|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-22|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-23|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-24|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-25|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-26|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-27|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-28|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-29|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-30|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-08-31|23810.0|0|1012.0|0|4.077028442510676|0|24822.0|0
0|2020-09-01|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-02|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-03|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-04|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-05|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-06|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-07|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-08|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-09|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-10|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-11|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-12|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-13|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-14|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-15|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-16|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-17|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-18|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-19|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-20|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-21|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-22|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-23|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-24|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-25|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-26|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-27|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-28|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-29|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-09-30|23706.0|0|901.0|0|3.661559718779209|0|24607.0|0
0|2020-10-01|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-02|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-03|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-04|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-05|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-06|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-07|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-08|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-09|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-10|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-11|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-12|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-13|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-14|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-15|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-16|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-17|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-18|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-19|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-20|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-21|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-22|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-23|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-24|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-25|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-26|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-27|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-28|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-29|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-30|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-10-31|23997.0|0|849.0|0|3.417049021975368|0|24846.0|0
0|2020-11-01|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-02|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-03|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-04|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-05|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-06|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-07|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-08|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-09|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-10|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-11|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-12|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-13|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-14|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-15|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-16|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-17|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-18|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-19|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-20|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-21|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-22|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-23|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-24|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-25|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-26|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-27|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-28|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
0|2020-11-29|23849.0|0|904.0|0|3.6520825758493918|0|24753.0|0
