|dates|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanAugustine_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanAugustine_Texas_UnitedStates.TotalPopulation.data|SanAugustine_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8237.0|0
