|dates|Summit_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Summit_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Summit_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Summit_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Summit_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Summit_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Summit_Ohio_UnitedStates.TotalPopulation.data|Summit_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|541013.0|0
