|dates|Spencer_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Spencer_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Spencer_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Spencer_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Spencer_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Spencer_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Spencer_Indiana_UnitedStates.TotalPopulation.data|Spencer_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20277.0|0
