|dates|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gem_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Gem_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gem_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
