|dates|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chelan_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Chelan_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chelan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
