|dates|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Moniteau_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Moniteau_Missouri_UnitedStates.TotalPopulation.data|Moniteau_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16132.0|0
