|dates|Sonoma_California_UnitedStates.AveragePrecipitationTotal.data|Sonoma_California_UnitedStates.AveragePrecipitationTotal.missing|Sonoma_California_UnitedStates.AveragePrecipitation.data|Sonoma_California_UnitedStates.AveragePrecipitation.missing|Sonoma_California_UnitedStates.AverageWindDirection.data|Sonoma_California_UnitedStates.AverageWindDirection.missing|Sonoma_California_UnitedStates.AverageWindSpeed.data|Sonoma_California_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|146.80555555555557|0|4.156944444444444|0
0|2020-01-02|0.0|0|0.0|0|125.52083333333333|0|3.6354166666666665|0
0|2020-01-03|0.0|0|0.0|0|122.63888888888887|0|2.526388888888889|0
0|2020-01-04|0.0004166666666666667|0|0.0029861111111111113|0|122.02083333333333|0|2.38125|0
0|2020-01-05|0.002916666666666667|0|0.0|0|203.75|0|4.625|0
0|2020-01-06|0.0|0|0.0|0|135.27777777777777|0|1.9791666666666667|0
0|2020-01-07|0.0|0|0.0011458333333333336|0|125.50694444444446|0|3.514583333333333|0
0|2020-01-08|0.0005555555555555556|0|0.0|0|117.08333333333333|0|1.2916666666666667|0
0|2020-01-09|0.0|0|0.0040277777777777786|0|159.85416666666666|0|4.497916666666667|0
0|2020-01-10|0.0002777777777777778|0|0.0|0|108.97321428571429|0|2.6845238095238098|0
0|2020-01-11|0.00020833333333333335|0|0.0004166666666666667|0|156.63194444444443|0|4.114583333333333|0
0|2020-01-12|0.0|0|0.0|0|100.06944444444446|0|3.4305555555555554|0
0|2020-01-13|0.0|0|0.002152777777777778|0|132.7777777777778|0|4.159722222222222|0
0|2020-01-14|0.0025|0|0.0|0|165.20833333333334|0|3.8541666666666665|0
0|2020-01-15|0.0|0|0.0|0|151.66666666666666|0|5.277777777777778|0
0|2020-01-16|0.00020833333333333335|0|0.03354166666666667|0|164.06349206349205|0|7.5259920634920645|0
0|2020-01-17|0.04083333333333333|0|0.0|0|120.0|0|2.25|0
0|2020-01-18|0.0|0|0.0|0|140.125|0|2.3312500000000003|0
0|2020-01-19|0.0|0|0.0|0|111.66666666666667|0|2.4166666666666665|0
0|2020-01-20|0.0|0|0.0|0|80.55555555555556|0|2.1875|0
0|2020-01-21|0.0|0|0.01848611111111111|0|114.2361111111111|0|4.104166666666667|0
0|2020-01-22|0.023333333333333334|0|0.0|0|113.26388888888887|0|1.6458333333333333|0
0|2020-01-23|0.0|0|0.0|0|59.541666666666664|0|1.1236111111111111|0
0|2020-01-24|0.0|0|0.0006944444444444445|0|64.5138888888889|0|1.4375|0
0|2020-01-25|0.00020833333333333335|0|0.007152777777777778|0|87.8125|0|1.8229166666666667|0
0|2020-01-26|0.008541666666666666|0|0.007152777777777779|0|194.44444444444443|0|5.708333333333333|0
0|2020-01-27|0.0010416666666666667|0|0.0|0|87.5|0|2.1875|0
0|2020-01-28|0.0|0|0.0010416666666666667|0|127.29166666666667|0|3.6145833333333335|0
0|2020-01-29|0.00125|0|0.0|0|164.16666666666666|0|3.3333333333333335|0
0|2020-01-30|0.0|0|0.0|0|138.88888888888889|0|2.7916666666666665|0
0|2020-01-31|0.0|0|0.0|0|92.1875|0|1.71875|0
0|2020-02-01|0.0|0|0.0|0|85.27777777777779|0|1.3854166666666667|0
0|2020-02-02|0.0|0|0.0|0|257.77777777777777|0|12.916666666666666|0
0|2020-02-03|0.0|0|0.0|0|195.0|0|10.375|0
0|2020-02-04|0.0|0|0.0|0|201.25|0|5.416666666666667|0
0|2020-02-05|0.0|0|0.0|0|108.33333333333333|0|2.2916666666666665|0
0|2020-02-06|0.0|0|0.0|0|50.27777777777777|0|1.2916666666666667|0
0|2020-02-07|0.0|0|0.0|0|52.194444444444436|0|2.1750000000000003|0
0|2020-02-08|0.0|0|0.0|0|201.5625|0|6.25|0
0|2020-02-09|0.0|0|0.0|0|133.33333333333334|0|15.291666666666666|0
0|2020-02-10|0.0|0|0.0|0|160.41666666666666|0|11.041666666666666|0
0|2020-02-11|0.0|0|0.0|0|205.0|0|4.75|0
0|2020-02-12|0.0|0|0.0|0|91.66666666666667|0|2.5833333333333335|0
0|2020-02-13|0.0|0|0.0|0|91.875|0|3.0729166666666665|0
0|2020-02-14|0.0|0|0.0|0|156.875|0|3.5625|0
0|2020-02-15|0.0|0|0.0|0|96.04166666666667|0|2.59375|0
0|2020-02-16|0.0|0|0.0|0|155.83333333333334|0|5.166666666666667|0
0|2020-02-17|0.0|0|0.0|0|234.16666666666666|0|5.458333333333333|0
0|2020-02-18|0.0|0|0.0|0|107.08333333333333|0|2.1666666666666665|0
0|2020-02-19|0.0|0|0.0|0|93.47222222222223|0|2.277777777777778|0
0|2020-02-20|0.0|0|0.0|0|91.25|0|1.7916666666666667|0
0|2020-02-21|0.0|0|0.0|0|260.0|0|4.708333333333333|0
0|2020-02-22|0.0|0|0.0|0|148.75|0|5.125|0
0|2020-02-23|0.0|0|0.0|0|99.0625|0|3.7708333333333335|0
0|2020-02-24|0.0|0|0.0|0|173.75|0|3.6666666666666665|0
0|2020-02-25|0.0|0|0.0|0|156.25|0|4.25|0
0|2020-02-26|0.0|0|0.0|0|134.16666666666666|0|3.25|0
0|2020-02-27|0.0|0|0.0|0|99.16666666666667|0|2.4166666666666665|0
0|2020-02-28|0.0|0|0.0|0|147.91666666666666|0|4.458333333333333|0
0|2020-02-29|0.0|0|0.0|0|181.9965277777778|0|6.1788194444444455|0
0|2020-03-01|0.0|0|0.0|0|161.25|0|11.083333333333334|0
0|2020-03-02|0.0|0|0.0|0|244.16666666666666|0|11.458333333333334|0
0|2020-03-03|0.0|0|0.0|0|187.5|0|5.041666666666667|0
0|2020-03-04|0.0|0|0.0|0|90.83333333333333|0|3.875|0
0|2020-03-05|0.0|0|0.0|0|156.875|0|3.6666666666666665|0
0|2020-03-06|0.0|0|0.0005555555555555556|0|120.83333333333333|0|2.7083333333333335|0
0|2020-03-07|0.000625|0|0.004166666666666667|0|173.8888888888889|0|4.138888888888889|0
0|2020-03-08|0.0015277777777777779|0|0.0|0|206.5486111111111|0|4.0680555555555555|0
0|2020-03-09|0.0|0|0.0|0|196.66666666666666|0|3.5833333333333335|0
0|2020-03-10|0.0|0|0.0|0|214.16666666666666|0|5.208333333333333|0
0|2020-03-11|0.0|0|0.0|0|132.91666666666666|0|4.416666666666667|0
0|2020-03-12|0.0|0|0.0|0|96.31944444444446|0|4.2351190476190474|0
0|2020-03-13|0.0|0|0.0|0|129.7222222222222|0|4.041666666666667|0
0|2020-03-14|0.0016666666666666668|0|0.002326388888888889|0|180.06944444444443|0|6.684027777777779|0
0|2020-03-15|0.0022222222222222222|0|0.010208333333333335|0|174.58333333333334|0|6.395833333333333|0
0|2020-03-16|0.005833333333333334|0|0.0|0|187.08333333333334|0|5.5|0
0|2020-03-17|0.0|0|0.0004166666666666667|0|186.25|0|3.152777777777778|0
0|2020-03-18|0.0016666666666666668|0|0.002916666666666667|0|118.95833333333333|0|2.5833333333333335|0
0|2020-03-19|0.0020833333333333333|0|0.0|0|154.96527777777777|0|3.944444444444444|0
0|2020-03-20|0.0|0|0.0|0|153.47222222222223|0|3.7638888888888893|0
0|2020-03-21|0.0|0|0.0|0|182.91666666666666|0|4.875|0
0|2020-03-22|0.0|0|0.0|0|209.44444444444446|0|4.444444444444445|0
0|2020-03-23|0.0|0|0.0|0|129.41666666666666|0|5.0249999999999995|0
0|2020-03-24|0.000625|0|0.007083333333333334|0|147.01388888888889|0|6.125|0
0|2020-03-25|0.0011666666666666668|0|0.00125|0|108.02777777777777|0|3.288888888888889|0
0|2020-03-26|0.00125|0|0.0|0|157.39583333333334|0|3.96875|0
0|2020-03-27|0.0|0|0.0|0|107.5|0|3.5833333333333335|0
