|dates|Collin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Collin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Collin_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Collin_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Collin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Collin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Collin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Collin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
