|dates|Brewster_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Brewster_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Brewster_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Brewster_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Brewster_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Brewster_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Brewster_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Brewster_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
