|dates|Fentress_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Fentress_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Fentress_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Fentress_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Fentress_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Fentress_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Fentress_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Fentress_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-01|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-02|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-03|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-04|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-05|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-06|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-07|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-08|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-09|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-10|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-11|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-12|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-13|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-14|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-15|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-16|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-17|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-18|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-19|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-20|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-21|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-22|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-23|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-24|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-25|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-26|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-27|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-28|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-29|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-30|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-03-31|7157.5|0|346.0|0|4.611181448657293|0|7503.5|0
0|2020-04-01|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-02|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-03|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-04|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-05|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-06|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-07|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-08|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-09|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-10|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-11|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-12|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-13|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-14|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-15|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-16|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-17|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-18|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-19|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-20|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-21|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-22|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-23|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-24|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-25|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-26|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-27|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-28|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-29|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-04-30|6461.0|0|732.0|0|10.176560544974281|0|7193.0|0
0|2020-05-01|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-02|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-03|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-04|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-05|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-06|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-07|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-08|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-09|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-10|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-11|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-12|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-13|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-14|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-15|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-16|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-17|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-18|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-19|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-20|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-21|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-22|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-23|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-24|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-25|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-26|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-27|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-28|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-29|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-30|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-05-31|6785.0|0|452.0|0|6.245681912394638|0|7237.0|0
0|2020-06-01|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-02|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-03|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-04|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-05|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-06|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-07|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-08|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-09|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-10|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-11|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-12|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-13|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-14|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-15|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-16|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-17|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-18|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-19|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-20|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-21|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-22|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-23|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-24|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-25|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-26|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-27|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-28|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-29|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-06-30|6681.0|0|557.0|0|7.695495993368334|0|7238.0|0
0|2020-07-01|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-02|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-03|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-04|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-05|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-06|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-07|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-08|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-09|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-10|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-11|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-12|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-13|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-14|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-15|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-16|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-17|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-18|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-19|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-20|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-21|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-22|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-23|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-24|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-25|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-26|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-27|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-28|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-29|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-30|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-07-31|6514.0|0|502.0|0|7.155074116305587|0|7016.0|0
0|2020-08-01|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-02|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-03|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-04|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-05|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-06|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-07|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-08|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-09|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-10|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-11|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-12|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-13|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-14|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-15|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-16|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-17|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-18|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-19|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-20|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-21|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-22|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-23|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-24|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-25|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-26|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-27|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-28|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-29|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-30|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-08-31|7190.0|0|453.0|0|5.926992018840769|0|7643.0|0
0|2020-09-01|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-02|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-03|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-04|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-05|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-06|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-07|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-08|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-09|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-10|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-11|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-12|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-13|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-14|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-15|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-16|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-17|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-18|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-19|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-20|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-21|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-22|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-23|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-24|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-25|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-26|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-27|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-28|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-29|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-09-30|7213.0|0|469.0|0|6.1051809424629|0|7682.0|0
0|2020-10-01|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-02|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-03|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-04|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-05|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-06|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-07|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-08|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-09|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-10|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-11|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-12|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-13|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-14|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-15|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-16|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-17|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-18|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-19|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-20|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-21|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-22|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-23|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-24|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-25|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-26|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-27|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-28|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-29|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-30|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-10-31|7262.0|0|618.0|0|7.842639593908629|0|7880.0|0
0|2020-11-01|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-02|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-03|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-04|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-05|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-06|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-07|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-08|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-09|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-10|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-11|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-12|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-13|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-14|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-15|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-16|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-17|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-18|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-19|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-20|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-21|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-22|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-23|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-24|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-25|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-26|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-27|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-28|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-29|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-11-30|7366.0|0|450.0|0|5.757420675537359|0|7816.0|0
0|2020-12-01|7133.0|0|501.0|0|6.5627456117369665|0|7634.0|0
0|2020-12-02|7133.0|0|501.0|0|6.5627456117369665|0|7634.0|0
0|2020-12-03|7133.0|0|501.0|0|6.5627456117369665|0|7634.0|0
0|2020-12-04|7133.0|0|501.0|0|6.5627456117369665|0|7634.0|0
0|2020-12-05|7133.0|0|501.0|0|6.5627456117369665|0|7634.0|0
0|2020-12-06|7133.0|0|501.0|0|6.5627456117369665|0|7634.0|0
0|2020-12-07|7133.0|0|501.0|0|6.5627456117369665|0|7634.0|0
0|2020-12-08|7133.0|0|501.0|0|6.5627456117369665|0|7634.0|0
