|dates|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chicot_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Chicot_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chicot_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
