|dates|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Candler_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Candler_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Candler_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
