|dates|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McDonald_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|McDonald_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McDonald_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
