|dates|Graham_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Graham_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Graham_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Graham_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Graham_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Graham_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Graham_Arizona_UnitedStates.TotalPopulation.data|Graham_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|38837.0|0
