|dates|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Peoria_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Peoria_Illinois_UnitedStates.TotalPopulation.data|Peoria_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|179179.0|0
