|dates|Stone_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Stone_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Stone_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Stone_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Stone_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Stone_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Stone_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Stone_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-02|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-03|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-04|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-05|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-06|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-07|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-08|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-09|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-10|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-11|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-12|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-13|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-14|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-15|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-16|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-17|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-18|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-19|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-20|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-21|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-22|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-23|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-24|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-25|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-26|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
0|2020-01-27|4275.0|0|274.5|0|6.033630069238378|0|4549.5|0
