|dates|Todd_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Todd_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Todd_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Todd_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Todd_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Todd_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Todd_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Todd_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-12|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-13|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-14|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-15|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-16|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-17|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-18|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-19|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-20|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-21|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-22|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-23|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-24|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-25|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-26|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-27|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-28|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-02-29|5246.0|0|227.0|0|4.14763383884524|0|5473.0|0
0|2020-03-01|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-02|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-03|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-04|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-05|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-06|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-07|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-08|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-09|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-10|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-11|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-12|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-13|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-14|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-15|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-16|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-17|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-18|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-19|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-20|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-21|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-22|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-23|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-24|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-25|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-26|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-27|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-28|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-29|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-30|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-03-31|5217.5|0|252.5|0|4.616087751371115|0|5470.0|0
0|2020-04-01|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-02|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-03|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-04|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-05|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-06|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-07|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-08|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-09|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-10|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-11|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-12|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-13|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-14|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-15|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-16|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-17|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-18|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-19|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-20|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-21|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-22|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-23|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-24|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-25|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-26|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-27|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-28|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-29|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-04-30|4749.5|0|638.5|0|11.85040831477357|0|5388.0|0
0|2020-05-01|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-02|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-03|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-04|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-05|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-06|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-07|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-08|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-09|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-10|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-11|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-12|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-13|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-14|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-15|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-16|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-17|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-18|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-19|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-20|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-21|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-22|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-23|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-24|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-25|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-26|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-27|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-28|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-29|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-30|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-05-31|5230.0|0|411.0|0|7.285942208828222|0|5641.0|0
0|2020-06-01|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-02|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-03|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-04|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-05|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-06|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-07|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-08|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-09|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-10|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-11|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-12|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-13|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-14|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-15|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-16|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-17|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-18|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-19|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-20|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-21|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-22|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-23|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-24|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-25|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-26|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-27|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-28|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-29|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-06-30|5163.0|0|205.0|0|3.8189269746646795|0|5368.0|0
0|2020-07-01|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-02|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-03|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-04|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-05|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-06|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-07|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-08|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-09|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-10|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-11|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-12|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-13|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-14|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-15|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-16|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-17|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-18|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-19|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-20|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-21|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-22|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-23|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-24|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-25|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-26|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-27|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-28|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-29|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-30|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-07-31|5122.0|0|228.0|0|4.261682242990654|0|5350.0|0
0|2020-08-01|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-02|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-03|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-04|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-05|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-06|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-07|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-08|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-09|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-10|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-11|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-12|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-13|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-14|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-15|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-16|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-17|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-18|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-19|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-20|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-21|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-22|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-23|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-24|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-25|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-26|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-27|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-28|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-29|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-30|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-08-31|5145.0|0|195.0|0|3.651685393258427|0|5340.0|0
0|2020-09-01|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-02|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-03|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-04|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-05|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-06|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-07|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-08|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-09|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-10|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-11|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-12|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-13|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-14|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-15|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-16|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-17|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-18|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-19|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-20|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-21|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-22|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-23|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-24|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-25|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-26|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-27|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-28|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-29|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-09-30|5002.0|0|196.0|0|3.770681031165833|0|5198.0|0
0|2020-10-01|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-02|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-03|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-04|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-05|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-06|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-07|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-08|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-09|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-10|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-11|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-12|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-13|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-14|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-15|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-16|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-17|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-18|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-19|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-20|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-21|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-22|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-23|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-24|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-25|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-26|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-27|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-28|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-29|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-30|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-10-31|5156.0|0|168.0|0|3.1555221637866264|0|5324.0|0
0|2020-11-01|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-02|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-03|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-04|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-05|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-06|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-07|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-08|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-09|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-10|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-11|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-12|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-13|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-14|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-15|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-16|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-17|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-18|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-19|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-20|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-21|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-22|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-23|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-24|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-25|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-26|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-27|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-28|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-29|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-11-30|5129.0|0|176.0|0|3.3176248821866166|0|5305.0|0
0|2020-12-01|5108.0|0|198.0|0|3.7316245759517526|0|5306.0|0
0|2020-12-02|5108.0|0|198.0|0|3.7316245759517526|0|5306.0|0
0|2020-12-03|5108.0|0|198.0|0|3.7316245759517526|0|5306.0|0
0|2020-12-04|5108.0|0|198.0|0|3.7316245759517526|0|5306.0|0
0|2020-12-05|5108.0|0|198.0|0|3.7316245759517526|0|5306.0|0
0|2020-12-06|5108.0|0|198.0|0|3.7316245759517526|0|5306.0|0
