|dates|OutofKY_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofKY_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofKY_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|OutofKY_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|OutofKY_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofKY_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofKY_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofKY_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
