|dates|Crook_Oregon_UnitedStates.BLS_EmployedPopulation.data|Crook_Oregon_UnitedStates.BLS_EmployedPopulation.missing|Crook_Oregon_UnitedStates.BLS_UnemployedPopulation.data|Crook_Oregon_UnitedStates.BLS_UnemployedPopulation.missing|Crook_Oregon_UnitedStates.BLS_UnemploymentRate.data|Crook_Oregon_UnitedStates.BLS_UnemploymentRate.missing|Crook_Oregon_UnitedStates.BLS_LaborForcePopulation.data|Crook_Oregon_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-02|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-03|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-04|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-05|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-06|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-07|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-08|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-09|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-10|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-11|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-12|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-13|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-14|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-15|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-16|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-17|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-18|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-19|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-20|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-21|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-22|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-23|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-24|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-25|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-26|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-27|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-28|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-29|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-30|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-01-31|9125.0|0|602.0|0|6.188958568931839|0|9727.0|0
0|2020-02-01|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-02|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-03|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-04|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-05|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-06|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-07|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-08|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-09|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-10|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-11|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-12|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-13|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-14|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-15|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-16|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-17|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-18|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-19|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-20|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-21|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-22|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-23|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-24|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-25|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-26|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-27|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-28|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-02-29|9190.0|0|530.0|0|5.4526748971193415|0|9720.0|0
0|2020-03-01|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-02|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-03|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-04|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-05|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-06|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-07|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-08|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-09|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-10|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-11|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-12|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-13|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-14|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-15|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-16|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-17|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-18|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-19|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-20|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-21|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-22|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-23|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-24|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-25|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-26|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-27|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-28|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-29|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-30|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-03-31|9152.5|0|568.0|0|5.84332081683041|0|9720.5|0
0|2020-04-01|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-02|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-03|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-04|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-05|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-06|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-07|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-08|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-09|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-10|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
0|2020-04-11|8189.0|0|1675.5|0|16.98514876577627|0|9864.5|0
