|dates|OutofFL_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofFL_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofFL_Florida_UnitedStates.NYT_ConfirmedDeaths.data|OutofFL_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|OutofFL_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofFL_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofFL_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofFL_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
