|dates|Merced_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Merced_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Merced_California_UnitedStates.NYT_ConfirmedDeaths.data|Merced_California_UnitedStates.NYT_ConfirmedDeaths.missing|Merced_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Merced_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Merced_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Merced_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
