|dates|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Southampton_Virginia_UnitedStates.TotalPopulation.data|Southampton_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17631.0|0
