|dates|Donley_Texas_UnitedStates.BLS_EmployedPopulation.data|Donley_Texas_UnitedStates.BLS_EmployedPopulation.missing|Donley_Texas_UnitedStates.BLS_UnemployedPopulation.data|Donley_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Donley_Texas_UnitedStates.BLS_UnemploymentRate.data|Donley_Texas_UnitedStates.BLS_UnemploymentRate.missing|Donley_Texas_UnitedStates.BLS_LaborForcePopulation.data|Donley_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-03|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-04|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-05|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-06|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-07|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-08|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-09|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-10|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-11|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-12|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-13|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-14|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-15|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-16|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-17|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-18|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-19|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-20|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-21|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-22|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-23|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-24|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-25|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-26|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-27|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-28|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-02-29|1383.5|0|45.5|0|3.184044786564031|0|1429.0|0
0|2020-03-01|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-02|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-03|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-04|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-05|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-06|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-07|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-08|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-09|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-10|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-11|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-12|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-13|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-14|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-15|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-16|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-17|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-18|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-19|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-20|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-21|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-22|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-23|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-24|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-25|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-26|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-27|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-28|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-29|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-30|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-03-31|1349.0|0|66.0|0|4.6643109540636045|0|1415.0|0
0|2020-04-01|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-02|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-03|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-04|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-05|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-06|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-07|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-08|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-09|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-10|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-11|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-12|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-13|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-14|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-15|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-16|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-17|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-18|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-19|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-20|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-21|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-22|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-23|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-24|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-25|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-26|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-27|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-28|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-29|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-04-30|1174.5|0|64.5|0|5.2058111380145276|0|1239.0|0
0|2020-05-01|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-02|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-03|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-04|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-05|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-06|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-07|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-08|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-09|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-10|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-11|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-12|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-13|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-14|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-15|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-16|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-17|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-18|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-19|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-20|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-21|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-22|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-23|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-24|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-25|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-26|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-27|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-28|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-29|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-30|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-05-31|1292.0|0|61.0|0|4.50849963045085|0|1353.0|0
0|2020-06-01|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-02|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-03|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-04|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-05|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-06|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-07|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-08|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-09|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-10|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-11|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-12|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-13|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-14|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-15|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-16|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-17|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-18|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-19|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-20|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-21|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-22|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-23|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-24|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-25|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-26|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-27|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-28|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-29|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-06-30|1352.0|0|88.0|0|6.111111111111111|0|1440.0|0
0|2020-07-01|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-02|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-03|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-04|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-05|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-06|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-07|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-08|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-09|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-10|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-11|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-12|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-13|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-14|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-15|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-16|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-17|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-18|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-19|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-20|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-21|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-22|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-23|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-24|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-25|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-26|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-27|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-28|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-29|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-30|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-07-31|1311.0|0|81.0|0|5.818965517241379|0|1392.0|0
0|2020-08-01|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-02|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-03|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-04|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-05|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-06|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-07|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-08|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-09|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-10|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-11|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-12|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-13|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-14|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-15|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-16|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-17|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-18|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-19|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-20|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-21|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-22|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-23|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-24|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-25|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-26|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-27|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-28|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-29|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-30|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-08-31|1387.0|0|59.0|0|4.080221300138312|0|1446.0|0
0|2020-09-01|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-02|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-03|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-04|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-05|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-06|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-07|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-08|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-09|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-10|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-11|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-12|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-13|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-14|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-15|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-16|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-17|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-18|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-19|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-20|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-21|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-22|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-23|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-24|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-25|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-26|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-27|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-28|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-29|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-09-30|1339.0|0|59.0|0|4.220314735336195|0|1398.0|0
0|2020-10-01|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-02|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-03|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-04|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-05|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-06|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-07|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-08|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-09|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-10|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-11|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-12|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-13|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-14|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-15|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-16|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-17|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-18|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-19|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-20|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-21|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-22|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-23|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-24|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-25|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-26|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-27|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-28|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-29|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-30|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-10-31|1419.0|0|53.0|0|3.6005434782608696|0|1472.0|0
0|2020-11-01|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-02|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-03|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-04|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-05|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-06|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-07|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-08|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-09|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-10|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-11|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-12|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-13|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-14|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-15|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-16|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-17|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-18|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-19|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-20|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-21|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-22|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-23|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-24|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-25|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-26|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-27|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-28|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-29|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-11-30|1365.0|0|60.0|0|4.2105263157894735|0|1425.0|0
0|2020-12-01|1377.0|0|64.0|0|4.441360166551006|0|1441.0|0
0|2020-12-02|1377.0|0|64.0|0|4.441360166551006|0|1441.0|0
0|2020-12-03|1377.0|0|64.0|0|4.441360166551006|0|1441.0|0
0|2020-12-04|1377.0|0|64.0|0|4.441360166551006|0|1441.0|0
0|2020-12-05|1377.0|0|64.0|0|4.441360166551006|0|1441.0|0
0|2020-12-06|1377.0|0|64.0|0|4.441360166551006|0|1441.0|0
0|2020-12-07|1377.0|0|64.0|0|4.441360166551006|0|1441.0|0
