|dates|Middlesex_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Middlesex_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Middlesex_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Middlesex_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Middlesex_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Middlesex_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Middlesex_Massachusetts_UnitedStates.TotalPopulation.data|Middlesex_Massachusetts_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1611699.0|0
