|dates|Morrison_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Morrison_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Morrison_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Morrison_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Morrison_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Morrison_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Morrison_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Morrison_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
