|dates|White_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|White_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|White_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|White_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|White_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|White_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|White_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|White_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
