|dates|Sevier_Utah_UnitedStates.BLS_EmployedPopulation.data|Sevier_Utah_UnitedStates.BLS_EmployedPopulation.missing|Sevier_Utah_UnitedStates.BLS_UnemployedPopulation.data|Sevier_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Sevier_Utah_UnitedStates.BLS_UnemploymentRate.data|Sevier_Utah_UnitedStates.BLS_UnemploymentRate.missing|Sevier_Utah_UnitedStates.BLS_LaborForcePopulation.data|Sevier_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-19|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-20|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-21|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-22|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-23|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-24|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-25|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-26|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-27|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-28|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-29|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-30|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-05-31|9027.0|0|517.0|0|5.417015926236379|0|9544.0|0
0|2020-06-01|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-02|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-03|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-04|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-05|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-06|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-07|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-08|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-09|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-10|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-11|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-12|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-13|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-14|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-15|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-16|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-17|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-18|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-19|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-20|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-21|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-22|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-23|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-24|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-25|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-26|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-27|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-28|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-29|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-06-30|9707.0|0|518.0|0|5.06601466992665|0|10225.0|0
0|2020-07-01|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-02|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-03|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-04|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-05|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-06|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-07|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-08|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-09|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-10|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-11|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-12|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-13|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-14|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-15|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-16|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-17|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-18|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-19|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-20|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-21|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-22|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-23|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-24|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-25|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-26|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-27|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-28|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-29|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-30|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-07-31|9470.0|0|447.0|0|4.507411515579308|0|9917.0|0
0|2020-08-01|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-02|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-03|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-04|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-05|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-06|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-07|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-08|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-09|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-10|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-11|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-12|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-13|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-14|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-15|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-16|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-17|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-18|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-19|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-20|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-21|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-22|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-23|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-24|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-25|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-26|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-27|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-28|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-29|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-30|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-08-31|9454.0|0|405.0|0|4.107921695912364|0|9859.0|0
0|2020-09-01|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-02|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-03|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-04|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-05|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-06|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-07|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-08|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-09|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-10|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-11|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-12|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-13|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-14|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-15|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-16|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-17|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-18|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-19|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-20|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-21|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-22|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-23|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-24|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-25|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-26|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-27|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-28|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-29|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-09-30|9489.0|0|350.0|0|3.557272080495985|0|9839.0|0
0|2020-10-01|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-02|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-03|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-04|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-05|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-06|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-07|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-08|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-09|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-10|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-11|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-12|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-13|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-14|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-15|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-16|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-17|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-18|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-19|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-20|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-21|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-22|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-23|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-24|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-25|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-26|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-27|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-28|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-29|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-30|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-10-31|9542.0|0|297.0|0|3.018599451163736|0|9839.0|0
0|2020-11-01|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-02|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-03|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-04|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-05|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-06|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-07|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-08|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-09|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-10|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-11|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-12|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-13|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-14|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-15|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-16|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-17|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-18|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-19|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-20|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-21|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-22|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-23|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-24|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-25|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-26|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-27|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-28|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-29|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-11-30|9573.0|0|302.0|0|3.0582278481012657|0|9875.0|0
0|2020-12-01|9348.0|0|326.0|0|3.3698573495968573|0|9674.0|0
0|2020-12-02|9348.0|0|326.0|0|3.3698573495968573|0|9674.0|0
0|2020-12-03|9348.0|0|326.0|0|3.3698573495968573|0|9674.0|0
0|2020-12-04|9348.0|0|326.0|0|3.3698573495968573|0|9674.0|0
0|2020-12-05|9348.0|0|326.0|0|3.3698573495968573|0|9674.0|0
0|2020-12-06|9348.0|0|326.0|0|3.3698573495968573|0|9674.0|0
