|dates|Sabine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sabine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sabine_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Sabine_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Sabine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sabine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sabine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sabine_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
