|dates|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coosa_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Coosa_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coosa_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
