|dates|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gwinnett_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Gwinnett_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
