|dates|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|ColonialHeights_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|ColonialHeights_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
