|dates|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LeSueur_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LeSueur_Minnesota_UnitedStates.TotalPopulation.data|LeSueur_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28887.0|0
