|dates|Appling_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Appling_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Appling_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Appling_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Appling_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Appling_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Appling_Georgia_UnitedStates.TotalPopulation.data|Appling_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18386.0|0
