|dates|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sterling_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sterling_Texas_UnitedStates.TotalPopulation.data|Sterling_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1291.0|0
