|dates|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Claiborne_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Claiborne_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Claiborne_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
