|dates|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|EauClaire_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|EauClaire_Wisconsin_UnitedStates.TotalPopulation.data|EauClaire_Wisconsin_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|104646.0|0
