|dates|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RioBlanco_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RioBlanco_Colorado_UnitedStates.TotalPopulation.data|RioBlanco_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6324.0|0
